t,i,j
400.0,540,890
400.0416666666667,550,886
400.0833333333333,560,883
400.125,570,880
400.1666666666667,578,877
400.2083333333333,579,876
400.25,581,875
400.2916666666667,584,873
400.3333333333333,587,871
400.375,589,869
400.4166666666667,589,868
400.4583333333333,589,865
400.5,588,863
400.5416666666667,588,864
400.5833333333333,589,863
400.625,589,863
400.6666666666667,592,864
400.7083333333333,595,864
400.75,596,865
400.7916666666667,596,865
400.8333333333333,598,864
400.875,599,863
400.9166666666667,601,862
400.9583333333333,602,861
401.0,604,860
401.0416666666667,605,859
401.0833333333333,606,858
401.125,608,857
401.1666666666667,598,855
401.2083333333333,592,854
401.25,589,854
401.2916666666667,590,852
401.3333333333333,592,850
401.375,594,848
401.4166666666667,594,846
401.4583333333333,594,845
401.5,595,844
401.5416666666667,598,843
401.5833333333333,608,839
401.625,618,836
401.6666666666667,620,840
401.7083333333333,610,847
401.75,600,850
401.7916666666667,590,854
401.8333333333333,582,857
401.875,581,857
401.9166666666667,580,857
401.9583333333333,578,859
402.0,579,860
402.0416666666667,581,861
402.0833333333333,579,865
402.125,580,867
402.1666666666667,578,870
402.2083333333333,578,872
402.25,578,874
402.2916666666667,576,875
402.3333333333333,574,877
402.375,573,879
402.4166666666667,573,881
402.4583333333333,573,883
402.5,573,885
402.5416666666667,572,886
402.5833333333333,568,889
402.625,566,890
402.6666666666667,566,889
402.7083333333333,564,890
402.75,564,890
402.7916666666667,562,892
402.8333333333333,561,894
402.875,562,895
402.9166666666667,562,898
402.9583333333333,560,900
403.0,558,902
403.0416666666667,554,906
403.0833333333333,553,909
403.125,553,912
403.1666666666667,554,914
403.2083333333333,554,918
403.25,553,921
403.2916666666667,552,923
403.3333333333333,552,924
403.375,552,924
403.4166666666667,551,925
403.4583333333333,551,926
403.5,550,927
403.5416666666667,549,929
403.5833333333333,548,931
403.625,547,933
403.6666666666667,546,933
403.7083333333333,546,933
403.75,546,934
403.7916666666667,544,935
403.8333333333333,541,938
403.875,538,941
403.9166666666667,536,940
403.9583333333333,535,939
404.0,536,939
404.0416666666667,537,939
404.0833333333333,537,939
404.125,537,939
404.1666666666667,537,939
404.2083333333333,536,939
404.25,536,939
404.2916666666667,535,940
404.3333333333333,533,942
404.375,532,943
404.4166666666667,532,944
404.4583333333333,532,945
404.5,531,946
404.5416666666667,530,948
404.5833333333333,530,951
404.625,528,955
404.6666666666667,529,957
404.7083333333333,532,960
